Country,Year,Status,Continent,Life expectancy ,Adult Mortality,infant deaths,Alcohol,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Diphtheria , HIV/AIDS,GDP,Population
Benin,2009,Underdeveloped,Africa,58.4,259,25,1.16,79,1461,22.5,39,78,79,1.6,793.45243,8894476
Benin,2008,Underdeveloped,Africa,57.6,278,25,1.28,75,928,22,39,77,75,1.8,82.1513498,8696916
Benin,2007,Underdeveloped,Africa,57.1,283,25,1.12,82,341,21.5,39,82,82,2,76.535419,8454791
Benin,2006,Underdeveloped,Africa,56.8,284,25,1.19,74,176,21,39,76,74,2,625.8392,8216896
Benin,2005,Underdeveloped,Africa,56.5,285,25,1.13,74,210,2.5,39,73,72,2.1,61.799977,7982225
Benin,2004,Underdeveloped,Africa,56.1,285,25,1.15,75,262,2.1,39,74,72,2.1,583.493514,7754652
Benin,2003,Underdeveloped,Africa,55.8,285,25,1.35,73,217,19.7,40,75,73,2.1,519.2922847,7752555
Benin,2002,Underdeveloped,Africa,55.6,283,25,1.23,75,1588,19.2,40,76,75,2.1,418.6985763,7295394
Benin,2001,Underdeveloped,Africa,55.5,281,25,1.29,72,5859,18.8,40,77,76,2.1,378.73654,7776733
Benin,2000,Underdeveloped,Africa,55.4,279,25,1.34,70,4244,18.4,40,78,78,2,374.1923942,6865951
Bhutan,2015,Developing,Asia,69.4,214,0,0.01,99,0,24.1,1,99,99,0.5,2644.969,787338
Bhutan,2014,Developing,Asia,69.4,216,0,0.01,99,0,23.6,1,98,99,0.5,2522.7968,776448
Bhutan,2013,Developing,Asia,69.1,219,0,0.01,97,0,22.7,1,97,97,0.6,2435.882889,764961
Bhutan,2012,Developing,Asia,68.7,223,0,0.01,97,1,21.9,1,97,97,0.6,2422.816,752967
Bhutan,2011,Developing,Asia,68.3,225,0,0.23,95,10,21.1,1,95,95,0.5,2458.45976,745184
Bhutan,2010,Developing,Asia,67.9,228,1,0.28,91,21,2.3,1,92,91,0.5,2178.921383,727641
Bhutan,2009,Developing,Asia,67.4,232,1,0.17,93,6,19.5,1,93,93,0.4,1799.234497,714458
Bhutan,2008,Developing,Asia,67,234,1,0.21,96,7,18.8,1,96,96,0.4,1795.18137,697224
Bhutan,2007,Developing,Asia,66.5,238,1,0.16,95,11,18,1,93,95,0.3,1741.142552,686958
Bhutan,2006,Developing,Asia,65.8,245,1,0.29,95,2,17.4,1,96,95,0.3,1335.45696,672228
Bhutan,2005,Developing,Asia,65,254,1,0.73,95,11,16.7,1,95,95,0.3,1247.61392,656639
Bhutan,2004,Developing,Asia,64.2,263,1,0.96,89,3,16.1,1,95,89,0.3,997.45788,642820
Bhutan,2003,Developing,Asia,63.3,273,1,0.52,95,0,15.5,1,96,95,0.2,997.7417141,623434
Bhutan,2002,Developing,Asia,62.5,282,1,0.29,83,27,14.9,1,89,86,0.1,885.6382245,616399
Bhutan,2001,Developing,Asia,61.7,29,1,0.14,89,756,14.4,1,88,88,0.1,887.9387673,584596
Bhutan,2000,Developing,Asia,62,312,1,0.17,98,418,13.9,1,98,92,0.1,765.8632358,573416
Botswana,2015,Developing,Africa,65.7,256,2,0.01,95,0,37.9,2,96,95,2.2,6532.651,2291974
Botswana,2014,Developing,Africa,65.1,268,2,0.01,95,1,37.3,2,96,95,2.3,7497.762376,2168573
Botswana,2013,Developing,Africa,64.2,286,2,0.01,95,1,36.8,2,96,95,2.8,77.625783,2128574
Botswana,2012,Developing,Africa,63.4,3,2,0.01,95,7,36.2,3,96,95,4.4,729.231453,2128331
Botswana,2011,Developing,Africa,62.2,325,2,5.76,95,8,35.7,3,96,95,5.5,7645.21469,2121339
Botswana,2010,Developing,Africa,61.1,349,2,5.99,95,853,35.2,3,96,95,6.2,6346.15624,2120066
Botswana,2009,Developing,Africa,59.2,393,2,5.01,94,184,34.7,3,96,96,9,5185.729845,1979882
Botswana,2008,Developing,Africa,57.5,427,2,6.56,94,0,34.2,3,96,96,12.7,5623.379566,1946351
Botswana,2007,Developing,Africa,56.9,436,2,6.21,93,1,33.7,3,96,96,13.4,5714.47937,1914414
Botswana,2006,Developing,Africa,54.8,491,2,6.45,93,6,33.2,3,96,96,14.4,5374.554867,1884238
Botswana,2005,Developing,Africa,51.7,566,2,6.37,92,5,32.7,3,96,96,20.6,5351.253732,1855852
Botswana,2004,Developing,Africa,48.1,652,2,4.9,91,1,32.2,4,96,96,28.4,4896.583835,1829336
Botswana,2003,Developing,Africa,46.4,693,2,5.51,9,59,31.6,4,96,96,31.9,4163.6596,1843395
Botswana,2002,Developing,Africa,46,699,2,6.41,88,7,31.1,4,97,97,34.6,355.618382,1779953
Botswana,2001,Developing,Africa,46.7,679,2,5.48,87,1,3.5,4,97,97,37.2,3128.97793,1754935
Botswana,2000,Developing,Africa,47.8,647,2,5.37,86,2672,29.9,4,97,97,38.8,3349.68823,1728340
Brazil,2015,Developing,South America,74.9,142,42,7.36,96,936,56.2,49,96,93,0.1,12360.61,205188205
Brazil,2014,Developing,South America,74.8,144,44,7.32,96,876,55.3,49,96,93,0.1,12266.61731,202033670
Brazil,2013,Developing,South America,74.7,146,46,7.24,96,220,54.5,52,96,97,0.1,12216.9446,199961203
Brazil,2012,Developing,South America,74.5,148,49,7.55,96,2,53.6,54,96,95,0.1,12291.46685,197846035
Brazil,2011,Developing,South America,74.1,152,51,7.58,98,43,52.8,57,98,99,0.1,13167.47289,195709904
Brazil,2010,Developing,South America,73.8,154,54,7.52,96,68,52,61,99,99,0.1,11224.1548,193491658
Brazil,2009,Developing,South America,73.6,157,57,7.33,99,0,51.1,64,99,99,0.1,8553.3847,191165934
Brazil,2008,Developing,South America,73.4,158,61,7.21,96,0,5.3,68,99,99,0.1,8787.61375,188831666
Brazil,2007,Developing,South America,73.3,159,65,7.19,99,0,49.4,73,99,99,0.1,7313.557962,186478766
Brazil,2006,Developing,South America,73,161,70,7.1,99,57,48.6,79,99,99,0.1,586.145975,184109112
Brazil,2005,Developing,South America,72.7,163,75,6.97,98,6,47.8,85,99,99,0.1,477.182746,181710862
Brazil,2004,Developing,South America,72,17,81,6.85,96,0,46.9,93,99,99,0.1,3623.47667,179296962
Brazil,2003,Developing,South America,71.8,172,88,6.95,97,2,46.1,100,99,99,0.1,359.587582,176871847
Brazil,2002,Developing,South America,71.4,176,95,7,92,1,45.3,109,99,99,0.1,2819.649531,174478898
Brazil,2001,Developing,South America,71,179,103,7.13,91,1,44.5,118,99,98,0.1,3146.95177,172137456
Brazil,2000,Developing,South America,75,183,111,7.26,94,36,43.7,127,99,98,0.1,3739.11936,169872856
Bulgaria,2015,Developed,Europe,74.5,140,1,12.03,95,0,65.2,1,88,88,0.1,7364.442,7151953
Bulgaria,2014,Developed,Europe,74.3,138,1,12.03,95,0,65.1,1,88,88,0.1,7853.335191,7202198
Bulgaria,2013,Developed,Europe,74.1,14,1,12.06,95,14,64.5,1,95,95,0.1,7674.86559,7245677
Bulgaria,2012,Developed,Europe,73.9,139,1,10.99,95,1,63.9,1,95,95,0.1,7378.25539,7285552
Bulgaria,2011,Developed,Europe,73.7,144,1,10.67,96,157,63.3,1,95,95,0.1,7813.83499,7365000
Bulgaria,2010,Developed,Europe,73.4,147,1,10.8,95,22004,62.7,1,94,94,0.1,6843.263289,6485000
Bulgaria,2009,Developed,Europe,73.2,152,1,10.93,96,2249,62.1,1,94,94,0.1,6955.987733,6600000
Bulgaria,2008,Developed,Europe,72.9,155,1,10.98,96,1,61.5,1,96,95,0.1,7296.122479,6770000
Bulgaria,2007,Developed,Europe,72.6,157,1,10.89,95,1,6.9,1,95,95,0.1,5932.899677,6940000
Bulgaria,2006,Developed,Europe,72.2,161,1,10.39,96,1,6.3,1,96,95,0.1,4513.13628,7111000
Bulgaria,2005,Developed,Europe,72.1,16,1,10.48,96,3,59.7,1,97,96,0.1,3893.68998,7283000
Bulgaria,2004,Developed,Europe,72.2,157,1,10.96,94,0,59.1,1,94,95,0.1,3381.57837,7455000
Bulgaria,2003,Developed,Europe,72,155,1,11.19,96,0,58.6,1,96,96,0.1,271.46824,7628000
Bulgaria,2002,Developed,Europe,71.8,157,1,10.2,88,0,58.1,1,94,93,0.1,287.534843,7801000
Bulgaria,2001,Developed,Europe,71.6,16,1,10.72,93,8,57.5,1,94,94,0.1,1764.97387,7975000
Bulgaria,2000,Developed,Europe,71.1,163,1,9.69,94,46,57,1,94,93,0.1,169.28586,8149000
Cameroon,2015,Developing,Africa,56.9,374,49,0.01,89,944,29.2,7,86,87,3.7,1521.364,25000000
Cameroon,2014,Developing,Africa,56.7,366,47,0.01,87,831,28.4,71,86,87,3.7,1441.1417,24249000
Cameroon,2013,Developing,Africa,56.4,364,48,0.01,89,760,27.8,73,88,89,4,1365.34419,23520000
Cameroon,2012,Developing,Africa,55.9,369,50,0.01,85,609,27.2,76,85,85,4.6,1255.648189,22812000
Cameroon,2011,Developing,Africa,55.6,371,51,6.19,82,504,26.6,79,8,82,4.9,1295.649726,22125000
Cameroon,2010,Developing,Africa,55.3,374,53,6.15,84,240,26,82,83,84,5.5,1182.869227,21458000
Cameroon,2009,Developing,Africa,54.8,373,54,5.89,84,251,25.4,85,79,84,6.3,1123.19538,20811000
Cameroon,2008,Developing,Africa,54.2,382,56,5.9,84,495,24.9,87,82,84,6.7,1233.524316,20183000
Cameroon,2007,Developing,Africa,53.6,395,57,5.44,82,100,24.4,89,81,82,7,1111.71186,18395389
Cameroon,2006,Developing,Africa,53.3,394,58,5.22,81,196,23.8,91,78,81,7.2,1112.989164,18983000
Cameroon,2005,Developing,Africa,52.8,394,58,5.03,79,605,23.3,93,79,81,7.4,952.1872484,18410000
Cameroon,2004,Developing,Africa,52.5,401,58,5.03,79,590,23.3,93,81,80,7.6,901.4512,17855000
Cameroon,2003,Developing,Africa,52.2,410,58,5.03,79,570,23.3,93,83,80,7.8,878.2563,17317000
Cameroon,2002,Developing,Africa,52.3,411,58,5.03,79,512,23.3,93,85,79,8,856.2653,16796000
Cameroon,2001,Developing,Africa,52.1,411,58,5.03,79,523,23.3,93,87,77,8.2,832.5631,16291000
Cameroon,2000,Developing,Africa,51.2,412,58,5.03,79,526,23.3,93,89,77,8.4,800.5641,15802000
Canada,2015,Developed,North America,82,65,2,801,55,424,66.4,2,91,91,0.1,54654.4868,36286000
Canada,2014,Developed,North America,82,65,2,8.1,55,418,66.4,2,91,91,0.1,54424.43376,35770000
Canada,2013,Developed,North America,81.8,67,2,8.2,55,83,65.8,2,91,91,0.1,52413.72116,35365000
Canada,2012,Developed,North America,81.6,68,2,8.3,7,10,65.3,2,99,95,0.1,52496.69487,34991000
Canada,2011,Developed,North America,81.5,68,2,8.2,7,803,64.7,2,87,87,0.1,5282.2176,34606000
Canada,2010,Developed,North America,81.2,72,2,8.4,56,99,64.1,2,88,89,0.1,47447.4762,34228000
Canada,2009,Developed,North America,81,72,2,8.4,42,14,63.6,2,89,91,0.1,4773.45436,33896000
Canada,2008,Developed,North America,87,74,2,8.3,28,62,63,2,89,92,0.1,46596.33599,33512000
Canada,2007,Developed,North America,85,74,2,8.3,14,101,62.5,2,89,94,0.1,44544.5268,33181000
Canada,2006,Developed,North America,85,75,2,8.2,14,13,61.9,2,95,95,0.1,4386.69948,32799000
Canada,2005,Developed,North America,81,76,2,8,14,6,61.3,2,93,93,0.1,36189.58838,32431000
Canada,2004,Developed,North America,80,77,2,7.8,14,7,61.6,2,91,91,0.1,31979.87195,32081000
Canada,2003,Developed,North America,79.7,78,2,7.7,14,15,61.6,2,88,91,0.1,26864.08,31732000
Canada,2002,Developed,North America,78.3,75,2,7.6,14,8,60.7,2,86,93,0.1,23102.94,31373000
Canada,2001,Developed,North America,77.3,74,2,7.4,14,7,60.5,2,84,95,0.1,22655.83,31021000
Canada,2000,Developed,North America,76.1,72,2,7.5,14,6,59.9,2,83,97,0.1,22945.79,90686000
China,2015,Developing,Asia,76,86,169,5.77,99,52452,32.1,189,99,99,0.1,8256.356,1371220000
China,2014,Developing,Asia,75.8,86,171,5.78,99,52628,31.9,198,99,99,0.1,7683.5238,1366500000
China,2013,Developing,Asia,75.6,88,185,5.79,99,26883,27.9,216,99,99,0.1,7777.77594,1360170000
China,2012,Developing,Asia,75.4,89,201,5.74,99,6183,29.3,233,99,99,0.1,6337.882993,1353790000
China,2011,Developing,Asia,75.2,91,215,5.63,99,9943,29,251,99,99,0.1,5633.79616,1347350000
China,2010,Developing,Asia,75,92,231,5.75,99,38159,28.1,268,99,99,0.1,4456.512487,1340910000
China,2009,Developing,Asia,74.9,93,248,4.88,99,52461,27.3,288,99,99,0.1,3838.434292,1334500000
China,2008,Developing,Asia,74.5,97,266,4.27,95,131441,26.5,308,99,97,0.1,3471.247547,1328020000
China,2007,Developing,Asia,74.4,96,285,3.88,92,109023,25.7,332,94,93,0.1,2695.366223,1321290000
China,2006,Developing,Asia,74.2,98,307,3.28,91,99602,24.9,360,94,93,0.1,2299.229676,1314480000
China,2005,Developing,Asia,73.9,99,332,2.92,84,124219,24.1,392,87,87,0.1,1753.4178,1307560000
China,2004,Developing,Asia,73.5,11,360,3.04,79,70549,23.4,427,87,87,0.1,1583.668462,1299880000
China,2003,Developing,Asia,73.1,13,391,2.96,75,71879,22.6,467,87,86,0.1,1288.642924,1292270000
China,2002,Developing,Asia,72.7,16,422,2.91,75,58341,21.9,511,86,86,0.1,1148.5857,1284530000
China,2001,Developing,Asia,72.2,11,457,2.84,65,88962,21.2,558,86,86,0.1,1153.1824,1276270000
China,2000,Developing,Asia,71.7,115,490,3.06,65,71093,2.5,608,86,85,0.1,959.372181,1267430000
Colombia,2015,Developing,South America,74.6,143,11,4.24,89,1,58.6,12,91,91,0.1,7943.256,46560000
Colombia,2014,Developing,South America,74.6,144,11,4.38,90,0,57.2,12,91,91,0.1,7913.383432,45260000
Colombia,2013,Developing,South America,74.4,145,11,4.41,91,1,56.4,13,91,91,0.1,7893.5863,44740000
Colombia,2012,Developing,South America,74.3,143,11,4.44,92,1,55.7,13,91,91,0.1,7884.984429,44220000
Colombia,2011,Developing,South America,74.2,144,12,4.37,85,6,55,14,85,85,0.1,7227.73968,43680000
Colombia,2010,Developing,South America,73.6,15,12,4.28,88,0,54.2,15,88,88,0.1,6625.65544,43130000
Colombia,2009,Developing,South America,73.6,15,13,4.34,92,0,53.5,15,92,92,0.1,5148.422113,42570000
Colombia,2008,Developing,South America,73.5,146,14,4.45,92,0,52.8,16,92,92,0.1,5433.7245,42000000
Colombia,2007,Developing,South America,73.5,144,14,4.66,93,0,52,17,93,93,0.1,4674.21961,41420000
Colombia,2006,Developing,South America,73.1,147,15,4.53,93,0,51.3,17,94,93,0.1,3779.78776,40840000
Colombia,2005,Developing,South America,73.1,144,15,4.38,93,0,5.5,18,93,93,0.1,3386.256,40270000
Colombia,2004,Developing,South America,72.8,148,16,4.26,89,0,49.8,19,89,89,0.1,2774.249442,39700000
Colombia,2003,Developing,South America,72.4,15,16,4.25,92,0,49,19,92,92,0.1,2246.257472,39130000
Colombia,2002,Developing,South America,71.8,163,17,4.45,78,3,48.2,20,83,81,0.1,2355.725857,38570000
Colombia,2001,Developing,South America,71.5,165,17,4.43,8,3,47.5,21,83,8,0.1,2395.856551,38020000
Colombia,2000,Developing,South America,71.4,167,18,4.66,78,1,46.7,21,82,79,0.1,2472.197831,37480000
Costa Rica,2015,Developing,North America,79.6,96,1,3.47,92,0,60.5,1,91,91,0.1,11025,4896455
Costa Rica,2014,Developing,North America,79.5,96,1,3.45,91,1,59.5,1,91,91,0.1,10647.44179,4757575
Costa Rica,2013,Developing,North America,79.4,96,1,3.42,94,0,58.5,1,95,95,0.1,10569.66631,4764135
Costa Rica,2012,Developing,North America,79.2,97,1,3.34,91,0,57.5,1,9,91,0.1,9985.36959,4654122
Costa Rica,2011,Developing,North America,79,98,1,3.41,84,0,56.5,1,82,85,0.1,9186.59639,4647445
Costa Rica,2010,Developing,North America,78.1,16,1,3.58,89,0,55.5,1,93,88,0.1,8199.414621,4545283
Costa Rica,2009,Developing,North America,79.2,96,1,4.07,87,0,54.4,1,8,86,0.1,6689.396224,4488263
Costa Rica,2008,Developing,North America,78.9,99,1,4.22,89,0,53.4,1,89,9,0.1,6911.136136,4429584
Costa Rica,2007,Developing,North America,78.9,93,1,4.2,89,0,52.4,1,89,89,0.1,6612.623418,4369469
Costa Rica,2006,Developing,North America,78,16,1,4.15,88,0,51.4,1,89,89,0.1,5245.187372,4387945
Costa Rica,2005,Developing,North America,78.6,97,1,4.1,9,1,5.3,1,91,91,0.1,4697.11135,4247841
Costa Rica,2004,Developing,North America,77.7,12,1,4.09,89,0,49.3,1,91,91,0.1,4425.57467,4187383
Costa Rica,2003,Developing,North America,78,1,1,4.04,86,1,48.3,1,88,88,0.1,4167.71417,4125971
Costa Rica,2002,Developing,North America,78.3,99,1,4.17,94,0,47.3,1,94,94,0.1,4162.14965,4116324
Costa Rica,2001,Developing,North America,77.5,1,1,4.29,8,0,46.4,1,92,91,0.1,3981.52847,3996798
Costa Rica,2000,Developing,North America,77.6,98,1,4.34,89,0,45.4,1,88,88,0.1,3889.363689,3925443
Cuba,2015,Developing,North America,79,93,1,4.37,97,0,61.2,1,99,99,0.1,6894.53,11330000
Cuba,2014,Developing,North America,79,93,1,4.37,97,0,60.7,1,99,99,0.1,6775.5199,11340000
Cuba,2013,Developing,North America,78.7,96,1,4.18,96,0,59.9,1,99,99,0.1,6676.15344,11340000
Cuba,2012,Developing,North America,78.7,96,1,4.16,96,0,59.2,1,98,99,0.1,6425.941119,11340000
Cuba,2011,Developing,North America,78.8,92,1,4.14,96,0,58.4,1,99,97,0.1,6275.92436,11340000
Cuba,2010,Developing,North America,78,98,1,4.13,96,0,57.7,1,99,96,0.1,5676.14143,11330000
Cuba,2009,Developing,North America,78.1,11,1,4.01,96,0,56.9,1,99,96,0.1,5484.7763,11320000
Cuba,2008,Developing,North America,77.9,12,1,4.26,95,0,56.2,1,99,95,0.1,5376.447622,11300000
Cuba,2007,Developing,North America,78.1,14,1,4.13,93,0,55.4,1,99,93,0.1,5184.494227,11290000
Cuba,2006,Developing,North America,78,14,1,4.17,89,0,54.6,1,99,89,0.1,4669.6916,11280000
Cuba,2005,Developing,North America,77.2,19,1,4.48,95,0,53.8,1,99,89,0.1,3779.577,11270000
Cuba,2004,Developing,North America,77.3,17,1,4.38,99,0,53,1,98,88,0.1,3039.716256,11260000
Cuba,2003,Developing,North America,77.4,18,1,4.39,99,0,52.1,1,98,72,0.1,3192.669378,11240000
Cuba,2002,Developing,North America,77.7,19,1,4.1,98,0,51.3,1,98,99,0.1,2994.339988,11230000
Cuba,2001,Developing,North America,76.7,115,1,4.04,98,0,5.4,1,99,98,0.1,2832.188893,11220000
Cuba,2000,Developing,North America,76.9,115,1,3.92,98,0,49.4,1,98,95,0.1,2741.11542,11200000
Cyprus,2015,Developed,Asia,85,52,0,0.01,97,0,6.3,0,97,97,0.1,2375.1127,1103000
Cyprus,2014,Developed,Asia,83,53,0,0.01,96,10,59.8,0,99,99,0.1,2734.88382,1092000
Cyprus,2013,Developed,Asia,81,54,0,9.04,96,0,59.2,0,99,99,0.1,2797.96736,1084000
Cyprus,2012,Developed,Asia,80,56,0,10.55,96,1,58.7,0,99,99,0.1,28951.15556,1073000
Cyprus,2011,Developed,Asia,79.7,57,0,10.69,96,0,58.3,0,99,99,0.1,32233.83942,1062000
Cyprus,2010,Developed,Asia,79.5,59,0,11.32,96,18,57.8,0,99,99,0.1,3818.46396,1050000
Cyprus,2009,Developed,Asia,79.3,6,0,10.8,96,0,57.3,0,99,99,0.1,3215.8159,1037000
Cyprus,2008,Developed,Asia,79.1,62,0,12.01,93,1,56.8,0,97,97,0.1,3539.7488,1026000
Cyprus,2007,Developed,Asia,78.9,63,0,11.56,93,0,56.3,0,97,97,0.1,31386.63265,1015000
Cyprus,2006,Developed,Asia,78.8,64,0,11.47,93,0,55.8,0,97,97,0.1,27169.99256,1006000
Cyprus,2005,Developed,Asia,78.7,65,0,11.41,88,1,55.3,0,98,98,0.1,25324.48666,998000
Cyprus,2004,Developed,Asia,78.6,65,0,13.03,88,0,54.8,0,98,98,0.1,23932.49128,996000
Cyprus,2003,Developed,Asia,78.5,66,0,10.62,88,0,54.3,0,98,98,0.1,2293.4789,993563
Cyprus,2002,Developed,Asia,78.4,68,0,11.68,88,0,53.8,0,98,98,0.1,16372.29152,976966
Cyprus,2001,Developed,Asia,78.2,69,0,10.16,89,0,53.3,0,97,97,0.1,1562.92433,962822
Cyprus,2000,Developed,Asia,78.1,71,0,9.56,89,0,52.8,0,97,97,0.1,14672.8826,943286
Djibouti,2015,Developing,Africa,63.5,241,1,0.25,84,47,35,1,84,84,2.1,1862.167274,927414
Djibouti,2014,Developing,Africa,63,252,1,0.38,78,0,34.4,1,78,78,2.1,174.91511,912164
Djibouti,2013,Developing,Africa,62.7,256,1,0.53,82,28,33.8,2,82,82,2.1,1622.637974,896688
Djibouti,2012,Developing,Africa,62.2,263,1,0.52,81,709,33.2,2,81,81,1.9,1536.15685,881185
Djibouti,2011,Developing,Africa,61.8,268,1,0.39,87,49,32.7,2,87,87,2.7,143.986898,865937
Djibouti,2010,Developing,Africa,61.3,273,1,0.44,88,7,32.2,2,88,88,3.1,1325.99724,851146
Djibouti,2009,Developing,Africa,69,279,1,0.49,89,48,31.7,2,89,89,3.2,1253.657431,83684
Djibouti,2008,Developing,Africa,62,289,1,0.49,88,143,31.3,2,89,89,3.3,1214.77118,822934
Djibouti,2007,Developing,Africa,59.8,296,1,0.45,25,24,3.9,2,88,88,3.5,147.586896,8942
Djibouti,2006,Developing,Africa,59.1,39,2,1.02,24,49,3.6,2,72,72,3.7,965.6693779,79628
Djibouti,2005,Developing,Africa,58.6,318,2,1.23,17,298,3.2,2,71,71,3.9,94.7297489,783254
Djibouti,2004,Developing,Africa,58.1,326,2,1.18,15,71,29.8,2,64,64,4,864.184726,77752
Djibouti,2003,Developing,Africa,58,325,2,1.02,18,37,29.4,2,68,68,4.2,819.974118,758615
Djibouti,2002,Developing,Africa,57.9,322,2,1.03,45,50,29,2,62,62,4.3,792.15412,746221
Djibouti,2001,Developing,Africa,57.7,323,2,0.95,46,79,28.6,2,49,53,4.3,781.2322196,732711
Djibouti,2000,Developing,Africa,57.4,325,2,1.34,45,183,28.2,2,46,46,4.1,768.176767,717584
Ecuador,2015,Developing,South America,76.2,118,6,3.82,78,0,54.2,7,84,78,0.1,625.62224,16144368
Ecuador,2014,Developing,South America,76,121,6,3.82,83,0,53.5,7,84,83,0.1,6432.216537,1593112
Ecuador,2013,Developing,South America,76,121,6,3.77,87,0,52.8,8,87,87,0.1,674.9829,15661547
Ecuador,2012,Developing,South America,75.5,127,7,3.92,88,72,52.1,8,85,87,0.1,572.14313,15419666
Ecuador,2011,Developing,South America,75.3,131,7,3.99,88,257,51.4,8,85,88,0.1,5223.351763,15177355
Ecuador,2010,Developing,South America,75,134,7,3.95,9,0,5.7,8,88,91,0.1,4657.32361,1493469
Ecuador,2009,Developing,South America,75.1,137,7,3.87,91,0,5,8,91,94,0.1,4255.56571,14691275
Ecuador,2008,Developing,South America,74.6,139,7,3.76,93,1,49.3,9,94,96,0.1,4274.95265,14447562
Ecuador,2007,Developing,South America,74.7,14,7,3.63,94,0,48.6,9,95,96,0.2,359.71886,1425453
Ecuador,2006,Developing,South America,74.4,144,8,3.52,96,0,47.9,9,92,96,0.3,335.786541,1396748
Ecuador,2005,Developing,South America,74.2,151,8,3.54,92,0,47.2,9,89,92,0.3,321.942547,13735233
Ecuador,2004,Developing,South America,74.4,148,8,3.65,88,0,46.5,9,9,88,0.3,278.557892,1359647
Ecuador,2003,Developing,South America,74.4,151,8,3.69,82,0,45.8,10,97,87,0.3,244.46898,1328961
Ecuador,2002,Developing,South America,73.6,157,8,3.88,75,0,45.1,10,88,88,0.3,2183.966796,13726
Ecuador,2001,Developing,South America,73.4,158,9,4.13,69,2,44.3,10,9,89,0.3,193.741571,12852755
Ecuador,2000,Developing,South America,72.8,163,9,3.99,36,0,43.6,11,83,87,0.3,1451.29776,12628596
El Salvador,2015,Developing,Central America,73.5,178,2,2.62,91,0,56.1,2,92,91,0.2,4127.11775,6312478
El Salvador,2014,Developing,Central America,73.3,181,2,2.52,93,0,55.4,2,93,94,0.2,3988.771871,6281189
El Salvador,2013,Developing,Central America,73,184,2,2.42,92,0,54.7,2,92,92,0.2,3895.664491,625777
El Salvador,2012,Developing,Central America,73,181,2,2.48,92,0,54.1,2,93,92,0.3,3827.786267,6221246
El Salvador,2011,Developing,Central America,72,197,2,2.37,89,0,53.4,2,9,89,0.3,3736.58713,619256
El Salvador,2010,Developing,Central America,72,191,2,2.36,89,0,52.8,2,89,89,0.3,3474.392445,6164626
El Salvador,2009,Developing,Central America,71.4,23,2,2.55,91,0,52.1,2,91,91,0.3,3366.482133,6137276
El Salvador,2008,Developing,Central America,71.7,194,2,2.68,98,0,51.4,3,98,98,0.3,357.347674,61131
El Salvador,2007,Developing,Central America,71.2,23,2,2.83,99,0,5.8,3,99,99,0.3,334.83817,683475
El Salvador,2006,Developing,Central America,75,211,3,2.77,96,0,5.1,3,96,96,0.2,362.951768,656478
El Salvador,2005,Developing,Central America,71,213,3,2.77,89,0,49.4,3,89,89,0.2,2835.281237,628961
El Salvador,2004,Developing,Central America,70,215,3,2.9,9,0,48.6,3,9,9,0.3,2632.79942,6775
El Salvador,2003,Developing,Central America,69.9,29,3,3.1,94,0,47.8,4,93,94,0.3,2519.737387,5971535
El Salvador,2002,Developing,Central America,73,24,3,2.97,81,0,47,4,81,81,0.4,248.4125,59433
El Salvador,2001,Developing,Central America,68.9,219,4,2.88,75,2,46.2,4,94,92,0.4,2338.772244,595962
El Salvador,2000,Developing,Central America,69,218,4,2.79,99,0,45.3,5,98,99,0.4,2238.4116,5867626
Eritrea,2015,Developing,Africa,64.7,255,5,0.01,95,198,18.6,7,95,95,0.4,712,5630000
Eritrea,2014,Developing,Africa,64.4,261,5,0.01,94,127,18,8,94,94,0.4,705,5530000
Eritrea,2013,Developing,Africa,64,266,6,0.01,94,45,17.5,8,94,94,0.5,699,5430000
